year;kraj;okres;mesto;suma_spolu;suma_na_obyvatela;pocet;priemerna_suma;strana
2017;Nitriansky kraj;Zlaté Moravce;Volkovce;7258.92;7.1446062992126;4;1814.73;dodavatel
2017;Nitriansky kraj;Zlaté Moravce;Zlaté Moravce;6947929.67;589.457000933231;130;53445.6128461538;dodavatel
2017;Nitriansky kraj;Zlaté Moravce;Žikava;16053.16;31.4151859099804;3;5351.05333333333;dodavatel
2017;Nitriansky kraj;Zlaté Moravce;Žitavany;8571.93;4.46222280062467;3;2857.31;dodavatel
2017;Prešovský kraj;Bardejov;Andrejová;76624;208.784741144414;3;25541.3333333333;dodavatel
2017;Prešovský kraj;Bardejov;Bardejov;21984247.6832;667.970578609626;921;23869.9757689468;dodavatel
2017;Prešovský kraj;Bardejov;Bartošovce;39998.38;55.7080501392758;8;4999.7975;dodavatel
2017;Prešovský kraj;Bardejov;Becherov;9168.66;33.3405818181818;2;4584.33;dodavatel
2017;Prešovský kraj;Bardejov;Beloveža;13122.02;16.3616209476309;9;1458.00222222222;dodavatel
2017;Prešovský kraj;Bardejov;Brezov;270176.46;705.421566579634;105;2573.10914285714;dodavatel
2017;Prešovský kraj;Bardejov;Brezovka;221270;1907.5;1;221270;dodavatel
2017;Prešovský kraj;Bardejov;Buclovany;743148.03;3522.02857819905;5;148629.606;dodavatel
2017;Prešovský kraj;Bardejov;Dubinné;144718.88;398.674600550964;8;18089.86;dodavatel
2017;Prešovský kraj;Bardejov;Frička;6620;21.2861736334405;2;3310;dodavatel
2017;Prešovský kraj;Bardejov;Fričkovce;6987.46;9.86929378531073;10;698.746;dodavatel
2017;Prešovský kraj;Bardejov;Gaboltov;212057.78;415.799568627451;12;17671.4816666667;dodavatel
2017;Prešovský kraj;Bardejov;Harhaj;41.61;0.154111111111111;1;41.61;dodavatel
2017;Prešovský kraj;Bardejov;Hažlín;7456.5;6.47827975673328;3;2485.5;dodavatel
2017;Prešovský kraj;Bardejov;Hertník;949019.39;923.170612840467;6;158169.898333333;dodavatel
2017;Prešovský kraj;Bardejov;Hervartov;6379.2;12.8872727272727;2;3189.6;dodavatel
2017;Prešovský kraj;Bardejov;Hrabovec;319075.64;615.976138996139;23;13872.8539130435;dodavatel
2017;Prešovský kraj;Bardejov;Hrabské;574.92;0.942491803278688;1;574.92;dodavatel
2017;Prešovský kraj;Bardejov;Hutka;18460.41;214.655930232558;17;1085.90647058824;dodavatel
2017;Prešovský kraj;Bardejov;Chmeľová;5191.6;13.380412371134;5;1038.32;dodavatel
2017;Prešovský kraj;Bardejov;Jedlinka;0;0;2;0;dodavatel
2017;Prešovský kraj;Bardejov;Kľušov;326861.649;303.492710306407;5;65372.3298;dodavatel
2017;Prešovský kraj;Bardejov;Kobyly;7816.5;9.05735805330243;9;868.5;dodavatel
2017;Prešovský kraj;Bardejov;Komárov;66494.7;156.458117647059;12;5541.225;dodavatel
2017;Prešovský kraj;Bardejov;Koprivnica;168039.665;245.313379562044;22;7638.16659090909;dodavatel
2017;Prešovský kraj;Bardejov;Krivé;80355.1;373.744651162791;5;16071.02;dodavatel
2017;Prešovský kraj;Bardejov;Kríže;1;0.0126582278481013;1;1;dodavatel
2017;Prešovský kraj;Bardejov;Kružlov;15254.98;14.6965125240848;12;1271.24833333333;dodavatel
2017;Prešovský kraj;Bardejov;Kurima;161933.52;143.050812720848;15;10795.568;dodavatel
2017;Prešovský kraj;Bardejov;Kurov;525153.71;859.498707037643;7;75021.9585714286;dodavatel
2017;Prešovský kraj;Bardejov;Lascov;1321.48;2.40269090909091;4;330.37;dodavatel
2017;Prešovský kraj;Bardejov;Lenartov;805717.27;747.418617810761;9;89524.1411111111;dodavatel
2017;Prešovský kraj;Bardejov;Lukov;125713.94;205.414934640523;20;6285.697;dodavatel
2017;Prešovský kraj;Bardejov;Malcov;26864.75;17.3209219858156;8;3358.09375;dodavatel
2017;Prešovský kraj;Bardejov;Marhaň;74992.86;77.8742056074766;12;6249.405;dodavatel
2017;Prešovský kraj;Bardejov;Mokroluh;18008.5;24.3358108108108;5;3601.7;dodavatel
2017;Prešovský kraj;Bardejov;Nižná Polianka;274139.94;1096.55976;6;45689.99;dodavatel
2017;Prešovský kraj;Bardejov;Nižný Tvarožec;0;0;1;0;dodavatel
2017;Prešovský kraj;Bardejov;Oľšavce;141.35;0.785277777777778;1;141.35;dodavatel
2017;Prešovský kraj;Bardejov;Ortuťová;1149.84;6.92674698795181;3;383.28;dodavatel
2017;Prešovský kraj;Bardejov;Osikov;15115.51;15.1004095904096;4;3778.8775;dodavatel
2017;Prešovský kraj;Bardejov;Petrová;55913.1;68.1036540803898;1;55913.1;dodavatel
2017;Prešovský kraj;Bardejov;Poliakovce;0;0;1;0;dodavatel
2017;Prešovský kraj;Bardejov;Raslavice;1745463.66;645.034611973392;53;32933.2766037736;dodavatel
2017;Prešovský kraj;Bardejov;Regetovka;7270;279.615384615385;1;7270;dodavatel
2017;Prešovský kraj;Bardejov;Rešov;78773.02;250.073079365079;5;15754.604;dodavatel
2017;Prešovský kraj;Bardejov;Richvald;28244.27;28.7327263479146;4;7061.0675;dodavatel
2017;Prešovský kraj;Bardejov;Rokytov;60;0.107913669064748;2;30;dodavatel
2017;Prešovský kraj;Bardejov;Smilno;106647.3;148.7410041841;7;15235.3285714286;dodavatel
2017;Prešovský kraj;Bardejov;Snakov;7048.44;10.4731649331352;3;2349.48;dodavatel
2017;Prešovský kraj;Bardejov;Stebnícka Huta;2012.16;8.49012658227848;1;2012.16;dodavatel
2017;Prešovský kraj;Bardejov;Stuľany;2621.73;4.52022413793103;30;87.391;dodavatel
2017;Prešovský kraj;Bardejov;Sveržov;11740.52;20.242275862069;2;5870.26;dodavatel
2017;Prešovský kraj;Bardejov;Šarišské Čierne;21191.31;69.4797049180328;6;3531.885;dodavatel
2017;Prešovský kraj;Bardejov;Šašová;1509.12;10.128322147651;1;1509.12;dodavatel
2017;Prešovský kraj;Bardejov;Šiba;75300;129.159519725557;5;15060;dodavatel
2017;Prešovský kraj;Bardejov;Tarnov;944612.4;2428.30951156812;11;85873.8545454546;dodavatel
2017;Prešovský kraj;Bardejov;Tročany;180;0.580645161290323;2;90;dodavatel
2017;Prešovský kraj;Bardejov;Vaniškovce;0;0;1;0;dodavatel
2017;Prešovský kraj;Bardejov;Varadka;10563.84;53.8971428571429;1;10563.84;dodavatel
2017;Prešovský kraj;Bardejov;Vyšná Polianka;862.38;7.91174311926605;3;287.46;dodavatel
2017;Prešovský kraj;Bardejov;Vyšný Kručov;2017.23;13.27125;5;403.446;dodavatel
2017;Prešovský kraj;Bardejov;Vyšný Tvarožec;40;0.336134453781513;2;20;dodavatel
2017;Prešovský kraj;Bardejov;Zborov;1154321.09;350.112553836821;38;30376.8707894737;dodavatel
2017;Prešovský kraj;Bardejov;Zlaté;117937.44;155.385296442688;22;5360.79272727273;dodavatel
2017;Prešovský kraj;Humenné;Adidovce;9467.6;46.4098039215686;6;1577.93333333333;dodavatel
2017;Prešovský kraj;Humenné;Brekov;151801.1;111.209597069597;12;12650.0916666667;dodavatel
2017;Prešovský kraj;Humenné;Černina;15027.84;83.9544134078212;1;15027.84;dodavatel
2017;Prešovský kraj;Humenné;Hrubov;32063.74;63.9994810379241;3;10687.9133333333;dodavatel
2017;Prešovský kraj;Humenné;Hudcovce;304565.03;733.891638554217;6;50760.8383333333;dodavatel
2017;Prešovský kraj;Humenné;Humenné;5502423.02;162.09818883488;465;11833.1677849462;dodavatel
2017;Prešovský kraj;Humenné;Chlmec;391981.14;678.168062283737;7;55997.3057142857;dodavatel
2017;Prešovský kraj;Humenné;Jabloň;23058.27;55.0316706443914;14;1647.01928571429;dodavatel
2017;Prešovský kraj;Humenné;Jankovce;17780.76;65.6116605166052;5;3556.152;dodavatel
2017;Prešovský kraj;Humenné;Karná;8453.16;18.8266369710468;2;4226.58;dodavatel
2017;Prešovský kraj;Humenné;Košarovce;10040.63;16.0393450479233;5;2008.126;dodavatel
2017;Prešovský kraj;Humenné;Koškovce;95879.2;155.901138211382;6;15979.8666666667;dodavatel
2017;Prešovský kraj;Humenné;Ľubiša;55818.11;68.4884785276074;10;5581.811;dodavatel
2017;Prešovský kraj;Humenné;Lukačovce;100;0.214592274678112;4;25;dodavatel
2017;Prešovský kraj;Humenné;Nechválova Polianka;6692.04;76.92;2;3346.02;dodavatel
2017;Prešovský kraj;Humenné;Nižná Jablonka;303;1.55384615384615;2;151.5;dodavatel
2017;Prešovský kraj;Humenné;Nižná Sitnica;27228.14;82.5095151515151;4;6807.035;dodavatel
2017;Prešovský kraj;Humenné;Nižné Ladičkovce;3903.69;11.2498270893372;5;780.738;dodavatel
2017;Prešovský kraj;Humenné;Pakostov;38218.04;82.7230303030303;12;3184.83666666667;dodavatel
2017;Prešovský kraj;Humenné;Papín;36965.16;36.7446918489066;7;5280.73714285714;dodavatel
2017;Prešovský kraj;Humenné;Prituľany;4226.58;74.1505263157895;1;4226.58;dodavatel
2017;Prešovský kraj;Humenné;Ptičie;12987.49;20.1044736842105;4;3246.8725;dodavatel
2017;Prešovský kraj;Humenné;Rokytov pri Humennom;247063.46;779.38;8;30882.9325;dodavatel
2017;Prešovský kraj;Humenné;Ruská Poruba;16029.76;64.6361290322581;4;4007.44;dodavatel
2017;Prešovský kraj;Humenné;Slovenská Volová;56064.33;104.597630597015;3;18688.11;dodavatel
2017;Prešovský kraj;Humenné;Sopkovce;0;0;1;0;dodavatel
2017;Prešovský kraj;Humenné;Topoľovka;7020.76;8.60387254901961;2;3510.38;dodavatel
2017;Prešovský kraj;Humenné;Turcovce;33536.26;110.680726072607;5;6707.252;dodavatel
2017;Prešovský kraj;Humenné;Udavské;199026.25;163.538414133114;13;15309.7115384615;dodavatel
2017;Prešovský kraj;Humenné;Veľopolie;4226.58;11.7405;1;4226.58;dodavatel
2017;Prešovský kraj;Humenné;Víťazovce;60000;188.679245283019;1;60000;dodavatel
2017;Prešovský kraj;Humenné;Vyšná Jablonka;6468.39;106.039180327869;3;2156.13;dodavatel
2017;Prešovský kraj;Humenné;Vyšná Sitnica;20161.11;51.0407848101266;3;6720.37;dodavatel
2017;Prešovský kraj;Humenné;Zbudské Dlhé;22674.72;32.4852722063037;3;7558.24;dodavatel
2017;Prešovský kraj;Humenné;Zubné;27079.11;74.8041712707182;4;6769.7775;dodavatel
2017;Prešovský kraj;Kežmarok;Bušovce;791.63;2.56190938511327;2;395.815;dodavatel
2017;Prešovský kraj;Kežmarok;Červený Kláštor;32721.64;143.515964912281;6;5453.60666666667;dodavatel
2017;Prešovský kraj;Kežmarok;Havka;320;7.11111111111111;1;320;dodavatel
2017;Prešovský kraj;Kežmarok;Holumnica;245360.96;282.024091954023;5;49072.192;dodavatel
2017;Prešovský kraj;Kežmarok;Hradisko;41060.06;423.299587628866;6;6843.34333333333;dodavatel
2017;Prešovský kraj;Kežmarok;Huncovce;485160.5;162.20678702775;20;24258.025;dodavatel
2017;Prešovský kraj;Kežmarok;Ihľany;451037.75;306.203496266124;14;32216.9821428571;dodavatel
2017;Prešovský kraj;Kežmarok;Jezersko;8380.5;78.3224299065421;1;8380.5;dodavatel
2017;Prešovský kraj;Kežmarok;Jurské;4182.76;3.79216681776972;1;4182.76;dodavatel
2017;Prešovský kraj;Kežmarok;Kežmarok;4208751.42;254.182354149052;228;18459.4360526316;dodavatel
2017;Prešovský kraj;Kežmarok;Krížová Ves;545141.58;260.210778042959;15;36342.772;dodavatel
2017;Prešovský kraj;Kežmarok;Lechnica;78833.79;291.977;6;13138.965;dodavatel
2017;Prešovský kraj;Kežmarok;Lendak;31465.33;6.12762025316456;18;1748.07388888889;dodavatel
2017;Prešovský kraj;Kežmarok;Ľubica;362197.61;83.2638183908046;59;6138.94254237288;dodavatel
2017;Prešovský kraj;Kežmarok;Majere;6751.93;71.0729473684211;3;2250.64333333333;dodavatel
2017;Prešovský kraj;Kežmarok;Malá Franková;16120.66;87.1387027027027;4;4030.165;dodavatel
2017;Prešovský kraj;Kežmarok;Malý Slavkov;24714.41;25.0399290780142;3;8238.13666666667;dodavatel
2017;Prešovský kraj;Kežmarok;Matiašovce;11972.51;14.9843679599499;12;997.709166666667;dodavatel
2017;Prešovský kraj;Kežmarok;Mlynčeky;667388.96;1006.61984917044;24;27807.8733333333;dodavatel
2017;Prešovský kraj;Kežmarok;Osturňa;3463.56;10.9606329113924;8;432.945;dodavatel
2017;Prešovský kraj;Kežmarok;Rakúsy;549393;186.171806167401;21;26161.5714285714;dodavatel
2017;Prešovský kraj;Kežmarok;Reľov;15963.86;45.4810826210826;4;3990.965;dodavatel
2017;Prešovský kraj;Kežmarok;Slovenská Ves;216053.31;116.282728740581;12;18004.4425;dodavatel
2017;Prešovský kraj;Kežmarok;Spišská Belá;1579618.36;238.46895531401;70;22565.9765714286;dodavatel
2017;Prešovský kraj;Kežmarok;Spišská Stará Ves;199464.02;87.5610272168569;27;7387.5562962963;dodavatel
2017;Prešovský kraj;Kežmarok;Spišské Hanušovce;209828.77;277.551283068783;26;8070.33730769231;dodavatel
2017;Prešovský kraj;Kežmarok;Stará Lesná;39096.46;39.09646;8;4887.0575;dodavatel
2017;Prešovský kraj;Kežmarok;Stráne pod Tatrami;203914.74;90.427822616408;7;29130.6771428571;dodavatel
2017;Prešovský kraj;Kežmarok;Toporec;431037;229.397019691325;15;28735.8;dodavatel
2017;Prešovský kraj;Kežmarok;Tvarožná;167799.19;241.090790229885;10;16779.919;dodavatel
2017;Prešovský kraj;Kežmarok;Veľká Franková;13124.53;36.8666573033708;3;4374.84333333333;dodavatel
2017;Prešovský kraj;Kežmarok;Veľká Lomnica;2256187.23;506.894457425298;37;60978.0332432432;dodavatel
2017;Prešovský kraj;Kežmarok;Vlková;17663.62;24.4987794729542;5;3532.724;dodavatel
2017;Prešovský kraj;Kežmarok;Vlkovce;68488.92;142.093195020747;1;68488.92;dodavatel
2017;Prešovský kraj;Kežmarok;Vojňany;26981.68;95.0059154929578;5;5396.336;dodavatel
2017;Prešovský kraj;Kežmarok;Vrbov;527747.56;371.39166783955;51;10347.991372549;dodavatel
2017;Prešovský kraj;Kežmarok;Výborná;788702.66;693.669885664028;8;98587.8325;dodavatel
2017;Prešovský kraj;Kežmarok;Žakovce;274867.28;318.871554524362;9;30540.8088888889;dodavatel
2017;Prešovský kraj;Levoča;Beharovce;2902.88;16.9759064327485;3;967.626666666667;dodavatel
2017;Prešovský kraj;Levoča;Bijacovce;867276.56;924.601876332623;14;61948.3257142857;dodavatel
2017;Prešovský kraj;Levoča;Brutovce;16211.79;84.43640625;6;2701.965;dodavatel
2017;Prešovský kraj;Levoča;Buglovce;13809.78;50.5852747252747;4;3452.445;dodavatel
2017;Prešovský kraj;Levoča;Dlhé Stráže;14496.46;26.0727697841727;6;2416.07666666667;dodavatel
2017;Prešovský kraj;Levoča;Domaňovce;8855;9.53175457481163;7;1265;dodavatel
2017;Prešovský kraj;Levoča;Dravce;538766.99;680.261351010101;24;22448.6245833333;dodavatel
2017;Prešovský kraj;Levoča;Jablonov;114540.28;114.884934804413;28;4090.72428571429;dodavatel
2017;Prešovský kraj;Levoča;Klčov;111706.16;178.444345047923;10;11170.616;dodavatel
2017;Prešovský kraj;Levoča;Korytné;5019.03;53.968064516129;1;5019.03;dodavatel
2017;Prešovský kraj;Levoča;Kurimany;5253.36;13.9717021276596;3;1751.12;dodavatel
2017;Prešovský kraj;Levoča;Levoča;2392016.5;161.502700695429;259;9235.58494208494;dodavatel
2017;Prešovský kraj;Levoča;Nemešany;1324;3.26108374384236;5;264.8;dodavatel
2017;Prešovský kraj;Levoča;Nižné Repaše;10585.8;58.4850828729282;2;5292.9;dodavatel
2017;Prešovský kraj;Levoča;Oľšavica;183935.31;638.664270833333;9;20437.2566666667;dodavatel
2017;Prešovský kraj;Levoča;Ordzovany;4785.73;27.5041954022989;2;2392.865;dodavatel
2017;Prešovský kraj;Levoča;Pavľany;5019.03;96.5198076923077;1;5019.03;dodavatel
2017;Prešovský kraj;Levoča;Poľanovce;10398.06;59.0798863636364;2;5199.03;dodavatel
2017;Prešovský kraj;Levoča;Pongrácovce;5340;53.9393939393939;1;5340;dodavatel
2017;Prešovský kraj;Levoča;Spišské Podhradie;1872550.34;465.808542288557;48;39011.4654166667;dodavatel
2017;Prešovský kraj;Levoča;Spišský Štvrtok;89981.21;36.5777276422764;15;5998.74733333333;dodavatel
2017;Prešovský kraj;Levoča;Studenec;116192.09;242.066854166667;10;11619.209;dodavatel
2017;Prešovský kraj;Levoča;Torysky;5635.44;15.8298876404494;6;939.24;dodavatel
2017;Prešovský kraj;Levoča;Uloža;27655.78;136.909801980198;8;3456.9725;dodavatel
2017;Prešovský kraj;Levoča;Vyšné Repaše;5019.03;45.2164864864865;1;5019.03;dodavatel
2017;Prešovský kraj;Levoča;Vyšný Slavkov;17887;61.8927335640138;2;8943.5;dodavatel
2017;Prešovský kraj;Medzilaborce;Čabalovce;7468.39;20.5740771349862;4;1867.0975;dodavatel
2017;Prešovský kraj;Medzilaborce;Čabiny;5760;15.4010695187166;2;2880;dodavatel
2017;Prešovský kraj;Medzilaborce;Čertižné;0;0;2;0;dodavatel
2017;Prešovský kraj;Medzilaborce;Habura;145272.5;289.387450199203;5;29054.5;dodavatel
2017;Prešovský kraj;Medzilaborce;Kalinov;615988.14;2184.35510638298;31;19870.5851612903;dodavatel
2017;Prešovský kraj;Medzilaborce;Krásny Brod;214416;445.77130977131;12;17868;dodavatel
2017;Prešovský kraj;Medzilaborce;Medzilaborce;3678518.8;554.077240548275;119;30911.9226890756;dodavatel
2017;Prešovský kraj;Medzilaborce;Ňagov;280;0.645161290322581;2;140;dodavatel
2017;Prešovský kraj;Medzilaborce;Oľka;62198.36;207.327866666667;2;31099.18;dodavatel
2017;Prešovský kraj;Medzilaborce;Palota;213180;1190.94972067039;3;71060;dodavatel
2017;Prešovský kraj;Medzilaborce;Repejov;5379.03;37.354375;8;672.37875;dodavatel
2017;Prešovský kraj;Medzilaborce;Rokytovce;120958.02;598.802079207921;2;60479.01;dodavatel
2017;Prešovský kraj;Medzilaborce;Roškovce;25.23;0.135645161290323;1;25.23;dodavatel
2017;Prešovský kraj;Medzilaborce;Sukov;22468.98;174.178139534884;2;11234.49;dodavatel
2017;Prešovský kraj;Medzilaborce;Valentovce;0;0;1;0;dodavatel
2017;Prešovský kraj;Medzilaborce;Volica;0;0;9;0;dodavatel
2017;Prešovský kraj;Medzilaborce;Výrava;195480;1184.72727272727;5;39096;dodavatel
2017;Prešovský kraj;Medzilaborce;Zbudská Belá;1940;14.9230769230769;2;970;dodavatel
2017;Prešovský kraj;Poprad;Batizovce;4172238.76;1799.93044003451;43;97028.808372093;dodavatel
2017;Prešovský kraj;Poprad;Gánovce;200551.89;152.976270022883;16;12534.493125;dodavatel
2017;Prešovský kraj;Poprad;Hozelec;60171.09;75.2138625;4;15042.7725;dodavatel
2017;Prešovský kraj;Poprad;Hôrka;52084.88;28.1844588744589;16;3255.305;dodavatel
2017;Prešovský kraj;Poprad;Hranovnica;2078936.41;703.531780033841;29;71687.4624137931;dodavatel
2017;Prešovský kraj;Poprad;Lučivná;53332;54.0892494929006;9;5925.77777777778;dodavatel
2017;Prešovský kraj;Poprad;Mengusovce;45485.15;69.0214719271624;10;4548.515;dodavatel
2017;Prešovský kraj;Poprad;Mlynica;2071.24;4.60275555555556;5;414.248;dodavatel
2017;Prešovský kraj;Poprad;Nová Lesná;390965.84;249.978158567775;8;48870.73;dodavatel
2017;Prešovský kraj;Poprad;Poprad;21359441.592;410.466429502085;1394;15322.411472023;dodavatel
2017;Prešovský kraj;Poprad;Spišská Teplica;491409.71;220.957603417266;46;10682.8197826087;dodavatel
2017;Prešovský kraj;Poprad;Spišské Bystré;481350.86;195.512128350934;22;21879.5845454545;dodavatel
2017;Prešovský kraj;Poprad;Spišský Štiavnik;706848.31;260.925917312662;16;44178.019375;dodavatel
2017;Prešovský kraj;Poprad;Svit;5216257.91;671.246674816626;133;39219.9842857143;dodavatel
2017;Prešovský kraj;Poprad;Štôla;8292.24;15.705;5;1658.448;dodavatel
2017;Prešovský kraj;Poprad;Štrba;2133655.97;597.495371044525;50;42673.1194;dodavatel
2017;Prešovský kraj;Poprad;Šuňava;93452.11;47.1504086781029;7;13350.3014285714;dodavatel
2017;Prešovský kraj;Poprad;Švábovce;31779.77;22.6674536376605;12;2648.31416666667;dodavatel
2017;Prešovský kraj;Poprad;Tatranská Javorina;0;0;3;0;dodavatel
2017;Prešovský kraj;Poprad;Veľký Slavkov;240659.41;188.604553291536;17;14156.4358823529;dodavatel
2017;Prešovský kraj;Poprad;Vernár;31233.04;53.4812328767123;6;5205.50666666667;dodavatel
2017;Prešovský kraj;Poprad;Vikartovce;594446.89;318.39683449384;18;33024.8272222222;dodavatel
2017;Prešovský kraj;Poprad;Vydrník;236314.57;206.749405074366;12;19692.8808333333;dodavatel
2017;Prešovský kraj;Poprad;Vysoké Tatry;521216.8;127.530413506239;71;7341.08169014085;dodavatel
2017;Prešovský kraj;Poprad;Ždiar;99668.03;72.2755837563452;21;4746.09666666667;dodavatel
2017;Prešovský kraj;Prešov;Abranovce;778292.18;1229.52951026856;5;155658.436;dodavatel
2017;Prešovský kraj;Prešov;Bertotovce;699184.77;1447.58751552795;6;116530.795;dodavatel
2017;Prešovský kraj;Prešov;Bretejovce;8289.17;21.9871883289125;2;4144.585;dodavatel
2017;Prešovský kraj;Prešov;Brežany;4236.48;27.5096103896104;3;1412.16;dodavatel
2017;Prešovský kraj;Prešov;Bzenov;215778.49;280.596215864759;6;35963.0816666667;dodavatel
2017;Prešovský kraj;Prešov;Červenica;590408.37;652.384939226519;11;53673.4881818182;dodavatel
2017;Prešovský kraj;Prešov;Demjata;126972.37;118.00406133829;25;5078.8948;dodavatel
2017;Prešovský kraj;Prešov;Drienov;1210322.32;563.464767225326;33;36676.4339393939;dodavatel
2017;Prešovský kraj;Prešov;Fintice;111002.2;58.1772536687631;16;6937.6375;dodavatel
2017;Prešovský kraj;Prešov;Fričovce;169191.01;152.150188848921;13;13014.6930769231;dodavatel
2017;Prešovský kraj;Prešov;Geraltov;10537.46;78.6377611940298;3;3512.48666666667;dodavatel
2017;Prešovský kraj;Prešov;Gregorovce;26293.54;31.7171773220748;7;3756.22;dodavatel
2017;Prešovský kraj;Prešov;Hendrichovce;706818.63;2908.71864197531;10;70681.863;dodavatel
2017;Prešovský kraj;Prešov;Hermanovce;508131.17;269.851922464153;15;33875.4113333333;dodavatel
2017;Prešovský kraj;Prešov;Hrabkov;6180.84;8.97074020319303;2;3090.42;dodavatel
2017;Prešovský kraj;Prešov;Chmeľov;232023.73;237.973056410256;16;14501.483125;dodavatel
2017;Prešovský kraj;Prešov;Chmeľovec;10936.53;24.799387755102;10;1093.653;dodavatel
2017;Prešovský kraj;Prešov;Chminianska Nová Ves;0;0;6;0;dodavatel
2017;Prešovský kraj;Prešov;Chminianske Jakubovany;1276148.07;626.1766781158;9;141794.23;dodavatel
2017;Prešovský kraj;Prešov;Janov;986321.73;3171.45250803859;71;13891.8553521127;dodavatel
2017;Prešovský kraj;Prešov;Kapušany;257056.09;118.842390198798;72;3570.22347222222;dodavatel
2017;Prešovský kraj;Prešov;Kendice;209491.38;111.60968566862;12;17457.615;dodavatel
2017;Prešovský kraj;Prešov;Klenov;362905.65;1627.37959641256;47;7721.39680851064;dodavatel
2017;Prešovský kraj;Prešov;Kojatice;107000.38;99.1662465245598;4;26750.095;dodavatel
2017;Prešovský kraj;Prešov;Kokošovce;11346.18;14.7929335071708;3;3782.06;dodavatel
2017;Prešovský kraj;Prešov;Krížovany;11972.29;31.6727248677249;3;3990.76333333333;dodavatel
2017;Prešovský kraj;Prešov;Lada;51220.61;61.7860193003619;8;6402.57625;dodavatel
2017;Prešovský kraj;Prešov;Lemešany;1440064.92;776.734045307443;17;84709.7011764706;dodavatel
2017;Prešovský kraj;Prešov;Lesíček;215118.33;578.275080645161;1;215118.33;dodavatel
2017;Prešovský kraj;Prešov;Ličartovce;120171.27;125.17840625;12;10014.2725;dodavatel
2017;Prešovský kraj;Prešov;Lipníky;734524.36;1533.45377870564;9;81613.8177777778;dodavatel
2017;Prešovský kraj;Prešov;Lipovce;39002.4;76.4752941176471;2;19501.2;dodavatel
2017;Prešovský kraj;Prešov;Ľubotice;947878.46;298.732574850299;46;20606.0534782609;dodavatel
2017;Prešovský kraj;Prešov;Ľubovec;11547.48;23.5662857142857;3;3849.16;dodavatel
2017;Prešovský kraj;Prešov;Malý Šariš;53034.5;33.9312220089571;10;5303.45;dodavatel
2017;Prešovský kraj;Prešov;Medzany;406497.38;522.490205655527;18;22583.1877777778;dodavatel
2017;Prešovský kraj;Prešov;Miklušovce;18932.86;58.6156656346749;5;3786.572;dodavatel
2017;Prešovský kraj;Prešov;Mirkovce;698895.28;560.012243589744;13;53761.1753846154;dodavatel
2017;Prešovský kraj;Prešov;Mošurov;12676.56;68.521945945946;2;6338.28;dodavatel
2017;Prešovský kraj;Prešov;Okružná;328316.44;716.848122270742;44;7461.73727272727;dodavatel
2017;Prešovský kraj;Prešov;Ovčie;330.72;0.495832083958021;2;165.36;dodavatel
2017;Prešovský kraj;Prešov;Petrovany;1105898.89;598.106484586263;31;35674.1577419355;dodavatel
2017;Prešovský kraj;Prešov;Podhradík;1434625;3866.91374663073;3;478208.333333333;dodavatel
2017;Prešovský kraj;Prešov;Prešov;64264608.2473;714.376640995342;2004;32068.1677880739;dodavatel
2017;Prešovský kraj;Prešov;Proč;3517.07;8.04821510297483;3;1172.35666666667;dodavatel
2017;Prešovský kraj;Prešov;Pušovce;4659.8;8.66133828996283;5;931.96;dodavatel
2017;Prešovský kraj;Prešov;Rokycany;236230.85;235.524277168495;8;29528.85625;dodavatel
2017;Prešovský kraj;Prešov;Sedlice;146056.49;139.101419047619;6;24342.7483333333;dodavatel
2017;Prešovský kraj;Prešov;Seniakovce;156.21;1.15711111111111;1;156.21;dodavatel
2017;Prešovský kraj;Prešov;Suchá Dolina;4234.32;21.939481865285;3;1411.44;dodavatel
2017;Prešovský kraj;Prešov;Svinia;1265097.36;643.815450381679;9;140566.373333333;dodavatel
2017;Prešovský kraj;Prešov;Šarišská Poruba;5288.14;9.245;6;881.356666666667;dodavatel
2017;Prešovský kraj;Prešov;Šarišské Bohdanovce;114215.47;151.88227393617;6;19035.9116666667;dodavatel
2017;Prešovský kraj;Prešov;Šindliar;11516.82;21.0930769230769;5;2303.364;dodavatel
2017;Prešovský kraj;Prešov;Široké;922859.82;377.75678264429;31;29769.6716129032;dodavatel
2017;Prešovský kraj;Prešov;Teriakovce;138625.15;224.676094003241;16;8664.071875;dodavatel
2017;Prešovský kraj;Prešov;Terňa;1256886.77;1049.15423205342;19;66151.9352631579;dodavatel
2017;Prešovský kraj;Prešov;Trnkov;4032.83;17.3828879310345;5;806.566;dodavatel
2017;Prešovský kraj;Prešov;Tuhrina;257667.16;537.927265135699;13;19820.5507692308;dodavatel
2017;Prešovský kraj;Prešov;Tulčík;17478.77;13.1915245283019;6;2913.12833333333;dodavatel
2017;Prešovský kraj;Prešov;Varhaňovce;686768.49;494.078050359712;13;52828.3453846154;dodavatel
2017;Prešovský kraj;Prešov;Veľký Slivník;16080.26;48.000776119403;3;5360.08666666667;dodavatel
2017;Prešovský kraj;Prešov;Veľký Šariš;1307588.54;221.137923220024;73;17912.1717808219;dodavatel
2017;Prešovský kraj;Prešov;Víťaz;540943.87;265.559091801669;18;30052.4372222222;dodavatel
2017;Prešovský kraj;Prešov;Vyšná Šebastová;338525.2;290.081576692374;14;24180.3714285714;dodavatel
2017;Prešovský kraj;Prešov;Záborské;72079.2;108.38977443609;27;2669.6;dodavatel
